Este {tmkeyword} é divertido, mas os anúncios aparecem o tempo todo e atrapalham a jogatina.
amazing {tmkeyword} i love it it has multiplayer and It has Story mode too❤️
This {tmkeyword} is very beautiful, very good, just like life, you will have fun playing it, open world {tmkeyword}, you can be a gangster
I don't know how to describe this {tmkeyword} 🎮 it's just so cool I even love the weapons there's a pistol there's a laser gun that is actually very hard to find you even have teammates that can help you take down the bad guys I think this {tmkeyword} is a nice {tmkeyword} for you by the way I'm 7 years old I really like this I can see that you can like maybe download this {tmkeyword} at the age of 6
Guys u have made a very addictive {tmkeyword} but still some things are missing. 1) Add jump option and parkour moves. 2) swimming is must. 3) make npc react to there environment.4) add more guns.5) make you're server clean to aviod hackers.6)add more vehicles. Thank you for giving such a unique {tmkeyword}👍👍👍👍👍
This {tmkeyword} had always been awesome , I remember I once played it on my tablet then it was payback 1 but I started later and played payback 2 and I enjoyed. I love it because of the races it contains really awesome. I would that the developers of this {tmkeyword} make it much more I mean be able to get into houses, shops etc
This {tmkeyword} is a combination of several features of arcade {tmkeyword}. As a lover of grand theft auto, payback 2 provides close to the experience of the GTA series with further abilities like capture the flag online {tmkeyword}s (here you have to steal and defend swag). The only problem I have with the {tmkeyword} is how to connect it with my Google play {tmkeyword}s and be able to enjoy the online features with other prayers but I think they've already provided a clue to how I could overcome that. A nice {tmkeyword} worth 5 stars
Pls when will you make the next payback, this {tmkeyword} is too nice make another one where we can ride bikes, eat, swim, and do some other interesting things, we should even be able to enter houses, add other cars to the {tmkeyword}, weapon and other military cars, tools etc, pls be fast with the making , it very interesting, pls be fast with the making
It was fun and addictive, there's a lot of mode, I love that you can just watch ads to make coins, and there's good choice of buying premium that can be no ads and can be unlimited coins, Only thing the controls is kinda hard. wish you make new one that can be edit.
So much fun! You can pretty much do whatever you want! The races are chaotic and really fun. The cars are really light so its easy to ram opponents to create crazy crashes and funny moments. Its also offline which is great if you dont have wifi
I have been playing this {tmkeyword} for quite a while now (before they added sirens update etc...). It's pretty fun to play as well. You get to do missions or be free and do whatever you want. Kinda sad that for a while now, there has not been a new update. It would be nice if they continued updating or made a Payback 3. This gets a five star for giving the players what they want that other {tmkeyword}s couldn't do.
I dont like playing time consuming {tmkeyword}s like pubg, free fire or gta. But this one i was really involved because of its simplicity and of course less time consuming. Its simplicity is what attracted me in the first place. This is really easy for any one to play and have fun along with it. So hop on..
One of the best {tmkeyword}s I have ever played. Has the perfect combination of fighting and racing. And it doesn't take much to get (120mb). Knowing the quality, I could have downloaded for 5x that amount. So please download this and u will get one of the best gaming experience ever.
It's pretty good 😸😸☺️ and graphics is also smooth. it's totally different from another {tmkeyword}s. I like the {tmkeyword} so much. I think everyone should play this {tmkeyword} 😜😉. Am I also a fan of the {tmkeyword} inventor.we need more {tmkeyword}'s like this. Meny others {tmkeyword}'s I play but is also best of the {tmkeyword}ing experience too. To do more a lot of {tmkeyword}s we expect from you soon.
The {tmkeyword} is interesting , but you guys should add motorcycle And more weapons like submarine the {tmkeyword} will be more interesting if these things are added. The {tmkeyword} should stop skipping . You guys can also add skateboard and people lying down . Also teams should be allowed to wear the same clothes and shoes. Some players are not very good at the {tmkeyword} e.g Jesse,Mr pink.
